concessionaria;ano_do_pnv_snv;rodovia;km_m;tipo_de_pista;uf;municipio;sentido;direcao;latitude;longitude;velocidade_regulamentada_veiculos_leves;velocidade_regulamentada_veiculos_pesados;situacao;data_da_inativacao
VIA ARAUCÁRIA;2019;BR-376;598,280;Principal;PR;Curitiba;Decrescente;Noroeste;-25,520989;-49,334007;80;80;Ativo;
VIA ARAUCÁRIA;2019;BR-376;599,140;Principal;PR;Curitiba;Decrescente;Noroeste;-25,527030;-49,328831;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-376;599,280;Principal;PR;Curitiba;Decrescente;Noroeste;-25,528174;-49,328054;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-376;599,700;Principal;PR;Curitiba;Decrescente;Noroeste;-25,530557;-49,324740;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-376;601,090;Principal;PR;Curitiba;Decrescente;Noroeste;-25,537312;-49,313497;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-376;601,160;Principal;PR;Curitiba;Decrescente;Noroeste;-25,538021;-49,313236;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-376;601,290;Principal;PR;Curitiba;Decrescente;Noroeste;-25,537741;-49,311955;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-376;601,380;Principal;PR;Curitiba;Decrescente;Noroeste;-25,539495;-49,311832;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-376;601,790;Principal;PR;Curitiba;Decrescente;Noroeste;-25,542224;-49,309063;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-376;602,200;Principal;PR;Curitiba;Decrescente;Noroeste;-25,543444;-49,305450;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-376;602,300;Principal;PR;Curitiba;Decrescente;Noroeste;-25,544019;-49,304529;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-376;591,730;Principal;PR;Curitiba;Decrescente;Noroeste;-25,465995;-49,355977;30;30;Ativo;
VIA ARAUCÁRIA;2019;BR-376;596,000;Principal;PR;Curitiba;Decrescente;Noroeste;-25,501937;-49,341248;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-376;596,070;Principal;PR;Curitiba;Decrescente;Noroeste;-25,502462;-49,341018;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-376;598,790;Principal;PR;Curitiba;Decrescente;Noroeste;-25,524652;-49,330552;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-376;599,290;Principal;PR;Curitiba;Decrescente;Noroeste;-25,527980;-49,327638;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-376;599,400;Principal;PR;Curitiba;Decrescente;Noroeste;-25,528707;-49,327043;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-376;599,440;Principal;PR;Curitiba;Decrescente;Noroeste;-25,528960;-49,326767;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-376;599,490;Principal;PR;Curitiba;Decrescente;Noroeste;-25,529300;-49,326258;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-376;599,720;Principal;PR;Curitiba;Decrescente;Noroeste;-25,530493;-49,324345;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-376;601,340;Principal;PR;Curitiba;Decrescente;Noroeste;-25,539082;-49,312132;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-376;601,470;Principal;PR;Curitiba;Decrescente;Noroeste;-25,539405;-49,310778;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-376;601,500;Principal;PR;Curitiba;Decrescente;Noroeste;-25,539395;-49,310652;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-376;601,540;Principal;PR;Curitiba;Decrescente;Noroeste;-25,538877;-49,309688;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-376;601,560;Principal;PR;Curitiba;Decrescente;Noroeste;-25,538935;-49,309527;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;197,490;Principal;PR;Lapa;Crescente;Oeste;-25,762570;-49,736325;30;30;Ativo;
VIA ARAUCÁRIA;2019;BR-476;147,620;Principal;PR;Araucária;Crescente;Oeste;-25,556417;-49,345477;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;149,900;Principal;PR;Araucária;Crescente;Oeste;-25,558225;-49,368635;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;150,000;Principal;PR;Araucária;Crescente;Oeste;-25,558577;-49,369295;30;30;Ativo;
VIA ARAUCÁRIA;2019;BR-476;153,480;Principal;PR;Araucária;Crescente;Oeste;-25,579198;-49,395170;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;154,180;Principal;PR;Araucária;Crescente;Oeste;-25,583077;-49,400447;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;154,590;Principal;PR;Araucária;Crescente;Oeste;-25,585548;-49,403620;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;154,680;Principal;PR;Araucária;Crescente;Oeste;-25,586133;-49,404322;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;185,900;Principal;PR;Lapa;Crescente;Oeste;-25,717415;-49,650908;30;30;Ativo;
VIA ARAUCÁRIA;2019;BR-476;191,160;Principal;PR;Lapa;Crescente;Oeste;-25,723478;-49,698720;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;158,270;Principal;PR;Araucária;Crescente;Oeste;-25,610845;-49,422840;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;158,800;Principal;PR;Araucária;Crescente;Oeste;-25,614957;-49,426130;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;159,280;Principal;PR;Araucária;Crescente;Oeste;-25,616703;-49,429893;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;159,450;Principal;PR;Araucária;Crescente;Oeste;-25,617033;-49,431570;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;191,210;Principal;PR;Lapa;Crescente;Oeste;-25,724053;-49,698943;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;159,740;Principal;PR;Araucária;Crescente;Oeste;-25,617640;-49,434323;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;160,730;Principal;PR;Araucária;Crescente;Oeste;-25,620207;-49,443723;80;80;Ativo;
VIA ARAUCÁRIA;2019;BR-476;191,285;Principal;PR;Lapa;Crescente;Oeste;-25,724545;-49,699280;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;168,150;Principal;PR;Contenda;Crescente;Oeste;-25,665317;-49,495388;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;169,280;Principal;PR;Contenda;Crescente;Oeste;-25,668150;-49,506047;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;170,120;Principal;PR;Contenda;Crescente;Oeste;-25,673327;-49,512103;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;170,680;Principal;PR;Contenda;Crescente;Oeste;-25,675633;-49,517007;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;171,510;Principal;PR;Contenda;Crescente;Oeste;-25,679778;-49,523753;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;191,330;Principal;PR;Lapa;Crescente;Oeste;-25,724883;-49,699602;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;173,210;Principal;PR;Contenda;Crescente;Oeste;-25,687610;-49,537893;80;80;Ativo;
VIA ARAUCÁRIA;2019;BR-476;175,110;Principal;PR;Contenda;Crescente;Oeste;-25,694977;-49,554750;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;177,880;Principal;PR;Contenda;Crescente;Oeste;-25,702832;-49,580322;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;178,110;Principal;PR;Contenda;Crescente;Oeste;-25,702833;-49,581988;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;178,420;Principal;PR;Contenda;Crescente;Oeste;-25,703848;-49,585032;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;179,710;Principal;PR;Contenda;Crescente;Oeste;-25,706985;-49,596988;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;181,140;Principal;PR;Lapa;Crescente;Oeste;-25,713325;-49,607203;80;80;Ativo;
VIA ARAUCÁRIA;2019;BR-476;182,770;Principal;PR;Lapa;Crescente;Oeste;-25,713838;-49,621272;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;184,460;Principal;PR;Lapa;Crescente;Oeste;-25,714872;-49,637697;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;195,530;Principal;PR;Lapa;Crescente;Oeste;-25,750275;-49,722272;30;30;Ativo;
VIA ARAUCÁRIA;2019;BR-476;186,450;Principal;PR;Lapa;Crescente;Oeste;-25,718547;-49,656352;80;80;Ativo;
VIA ARAUCÁRIA;2019;BR-476;188,590;Principal;PR;Lapa;Crescente;Oeste;-25,718513;-49,677125;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;190,830;Principal;PR;Lapa;Crescente;Oeste;-25,720800;-49,697337;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;192,370;Principal;PR;Lapa;Crescente;Oeste;-25,730882;-49,705138;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;192,970;Principal;PR;Lapa;Crescente;Oeste;-25,732160;-49,709742;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;193,520;Principal;PR;Lapa;Crescente;Oeste;-25,737023;-49,710527;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;194,070;Principal;PR;Lapa;Crescente;Oeste;-25,741353;-49,712060;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;195,240;Principal;PR;Lapa;Crescente;Oeste;-25,748470;-49,720210;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;191,060;Principal;PR;Lapa;Crescente;Oeste;-25,722638;-49,698320;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;196,720;Principal;PR;Lapa;Crescente;Oeste;-25,757733;-49,730843;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;144,060;Principal;PR;Curitiba;Crescente;Oeste;-25,542738;-49,313710;80;80;Ativo;
VIA ARAUCÁRIA;2019;BR-476;146,370;Principal;PR;Curitiba;Crescente;Oeste;-25,552335;-49,333622;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;146,550;Principal;PR;Curitiba;Crescente;Oeste;-25,552955;-49,335317;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;146,580;Principal;PR;Curitiba;Crescente;Oeste;-25,553168;-49,335885;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;157,940;Principal;PR;Araucária;Crescente;Oeste;-25,608052;-49,422072;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;147,820;Principal;PR;Araucária;Crescente;Oeste;-25,556758;-49,347438;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;147,950;Principal;PR;Araucária;Crescente;Oeste;-25,556953;-49,348618;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;151,690;Principal;PR;Araucária;Crescente;Oeste;-25,568020;-49,382547;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;151,780;Principal;PR;Araucária;Crescente;Oeste;-25,568865;-49,383322;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;154,180;Principal;PR;Araucária;Crescente;Oeste;-25,583233;-49,400348;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;154,890;Principal;PR;Araucária;Crescente;Oeste;-25,587557;-49,405838;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;155,080;Principal;PR;Araucária;Crescente;Oeste;-25,588578;-49,407308;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;155,140;Principal;PR;Araucária;Crescente;Oeste;-25,588988;-49,407918;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;152,290;Principal;PR;Araucária;Crescente;Oeste;-25,572147;-49,386260;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;152,620;Principal;PR;Araucária;Crescente;Oeste;-25,574325;-49,388658;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;152,800;Principal;PR;Araucária;Crescente;Oeste;-25,575372;-49,389930;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;172,610;Principal;PR;Contenda;Crescente;Oeste;-25,684677;-49,533247;30;30;Ativo;
VIA ARAUCÁRIA;2019;BR-476;156,130;Principal;PR;Araucária;Crescente;Oeste;-25,594233;-49,414953;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;182,750;Principal;PR;Lapa;Decrescente;Leste;-25,714050;-49,621135;80;80;Ativo;
VIA ARAUCÁRIA;2019;BR-476;181,470;Principal;PR;Lapa;Decrescente;Leste;-25,715643;-49,609360;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;181,360;Principal;PR;Lapa;Decrescente;Leste;-25,714677;-49,608345;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;180,320;Principal;PR;Contenda;Decrescente;Leste;-25,709748;-49,601157;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;179,600;Principal;PR;Contenda;Decrescente;Leste;-25,707042;-49,595870;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;173,000;Principal;PR;Contenda;Decrescente;Leste;-25,686177;-49,536148;30;30;Ativo;
VIA ARAUCÁRIA;2019;BR-476;186,550;Principal;PR;Lapa;Decrescente;Leste;-25,718890;-49,656890;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;186,070;Principal;PR;Lapa;Decrescente;Leste;-25,717700;-49,652348;30;30;Ativo;
VIA ARAUCÁRIA;2019;BR-476;185,800;Principal;PR;Lapa;Decrescente;Leste;-25,717418;-49,649970;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;183,180;Principal;PR;Lapa;Decrescente;Leste;-25,713755;-49,625158;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;191,930;Principal;PR;Lapa;Decrescente;Leste;-25,730032;-49,701700;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;191,840;Principal;PR;Lapa;Decrescente;Leste;-25,729298;-49,701225;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;170,680;Principal;PR;Contenda;Decrescente;Leste;-25,675733;-49,516992;30;30;Ativo;
VIA ARAUCÁRIA;2019;BR-476;158,350;Principal;PR;Araucária;Decrescente;Leste;-25,611735;-49,422825;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;195,530;Principal;PR;Lapa;Decrescente;Leste;-25,750322;-49,722112;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;194,150;Principal;PR;Lapa;Decrescente;Leste;-25,741853;-49,712483;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;192,330;Principal;PR;Lapa;Decrescente;Leste;-25,731198;-49,705015;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;197,480;Principal;PR;Lapa;Decrescente;Leste;-25,762607;-49,736132;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;146,970;Principal;PR;Curitiba;Decrescente;Leste;-25,554587;-49,339373;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;146,750;Principal;PR;Curitiba;Decrescente;Leste;-25,553942;-49,337325;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;191,570;Principal;PR;Lapa;Decrescente;Leste;-25,726993;-49,700158;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;191,730;Principal;PR;Lapa;Decrescente;Leste;-25,728323;-49,700752;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;148,210;Principal;PR;Araucária;Decrescente;Leste;-25,557408;-49,351182;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;196,760;Principal;PR;Lapa;Decrescente;Leste;-25,758132;-49,731082;30;30;Ativo;
VIA ARAUCÁRIA;2019;BR-476;148,210;Principal;PR;Araucária;Decrescente;Leste;-25,557582;-49,351143;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;148,340;Principal;PR;Araucária;Decrescente;Leste;-25,557578;-49,352463;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;153,230;Principal;PR;Araucária;Decrescente;Leste;-25,577990;-49,393082;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;155,880;Principal;PR;Araucária;Decrescente;Leste;-25,592922;-49,413613;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;196,140;Principal;PR;Lapa;Decrescente;Leste;-25,754193;-49,726577;30;30;Ativo;
VIA ARAUCÁRIA;2019;BR-476;153,230;Principal;PR;Araucária;Decrescente;Leste;-25,577913;-49,393180;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;153,110;Principal;PR;Araucária;Decrescente;Leste;-25,577248;-49,392142;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;153,110;Principal;PR;Araucária;Decrescente;Leste;-25,577167;-49,392187;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;152,280;Principal;PR;Araucária;Decrescente;Leste;-25,572278;-49,386077;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;152,280;Principal;PR;Araucária;Decrescente;Leste;-25,572212;-49,386153;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;152,120;Principal;PR;Araucária;Decrescente;Leste;-25,571110;-49,385092;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;148,340;Principal;PR;Araucária;Decrescente;Leste;-25,557703;-49,352442;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;155,910;Principal;PR;Araucária;Decrescente;Leste;-25,593203;-49,413890;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;191,530;Principal;PR;Lapa;Decrescente;Leste;-25,726757;-49,700037;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;155,910;Principal;PR;Araucária;Decrescente;Leste;-25,593153;-49,413967;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;156,030;Principal;PR;Araucária;Decrescente;Leste;-25,593627;-49,414233;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;156,200;Principal;PR;Araucária;Decrescente;Leste;-25,594930;-49,415100;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;156,170;Principal;PR;Araucária;Decrescente;Leste;-25,594712;-49,414977;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;156,720;Principal;PR;Araucária;Decrescente;Leste;-25,599105;-49,417713;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;191,510;Principal;PR;Lapa;Decrescente;Leste;-25,726603;-49,699972;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;157,500;Principal;PR;Araucária;Decrescente;Leste;-25,604518;-49,420142;80;80;Ativo;
VIA ARAUCÁRIA;2019;BR-476;159,090;Principal;PR;Araucária;Decrescente;Leste;-25,616387;-49,428078;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;159,290;Principal;PR;Araucária;Decrescente;Leste;-25,616827;-49,429973;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;159,500;Principal;PR;Araucária;Decrescente;Leste;-25,617308;-49,432140;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;160,420;Principal;PR;Araucária;Decrescente;Leste;-25,619277;-49,440825;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;160,850;Principal;PR;Araucária;Decrescente;Leste;-25,620812;-49,444807;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;165,700;Principal;PR;Araucária;Decrescente;Leste;-25,650667;-49,478090;80;80;Ativo;
VIA ARAUCÁRIA;2019;BR-476;169,640;Principal;PR;Contenda;Decrescente;Leste;-25,670817;-49,508818;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;167,510;Principal;PR;Contenda;Decrescente;Leste;-25,661893;-49,491175;80;80;Ativo;
VIA ARAUCÁRIA;2019;BR-476;172,590;Principal;PR;Contenda;Decrescente;Leste;-25,684595;-49,533110;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;177,330;Principal;PR;Contenda;Decrescente;Leste;-25,701722;-49,574902;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;178,250;Principal;PR;Contenda;Decrescente;Leste;-25,703272;-49,583005;80;80;Ativo;
VIA ARAUCÁRIA;2019;BR-476;179,035;Principal;PR;Contenda;Decrescente;Leste;-25,705977;-49,590193;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;190,990;Principal;PR;Lapa;Decrescente;Leste;-25,722267;-49,697932;80;80;Ativo;
VIA ARAUCÁRIA;2019;BR-476;146,390;Principal;PR;Curitiba;Decrescente;Leste;-25,552650;-49,333922;80;80;Ativo;
VIA ARAUCÁRIA;2019;BR-476;144,098;Principal;PR;Curitiba;Decrescente;Leste;-25,542990;-49,313497;60;60;Ativo;
VIA ARAUCÁRIA;2019;BR-476;148,180;Principal;PR;Araucária;Decrescente;Leste;-25,557540;-49,350867;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;148,220;Principal;PR;Araucária;Decrescente;Leste;-25,557557;-49,351310;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;150,280;Principal;PR;Araucária;Decrescente;Leste;-25,560325;-49,371473;30;30;Ativo;
VIA ARAUCÁRIA;2019;BR-476;152,490;Principal;PR;Araucária;Decrescente;Leste;-25,573670;-49,387412;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;152,710;Principal;PR;Araucária;Decrescente;Leste;-25,575067;-49,389115;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;153,680;Principal;PR;Araucária;Decrescente;Leste;-25,579967;-49,395567;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;154,020;Principal;PR;Araucária;Decrescente;Leste;-25,582437;-49,399005;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;154,460;Principal;PR;Araucária;Decrescente;Leste;-25,585125;-49,402420;30;30;Ativo;
VIA ARAUCÁRIA;2019;BR-476;154,670;Principal;PR;Araucária;Decrescente;Leste;-25,586288;-49,403940;40;40;Ativo;
VIA ARAUCÁRIA;2019;BR-476;185,210;Principal;PR;Lapa;Decrescente;Leste;-25,718533;-49,643968;30;30;Ativo;
VIA BAHIA;2003;526;1,255;Principal;BA;Simões Filho;Crescente;Norte;-12,825301;-38,463213;30;30;Ativo;
VIA BAHIA;2003;526;3,040;Principal;BA;Simões Filho;Crescente;Norte;-12,811925;-38,450629;30;30;Ativo;
VIA BAHIA;2003;526;3,850;Principal;BA;Simões Filho;Crescente;Norte;-12,804709;-38,449546;30;30;Ativo;
VIA BAHIA;2003;526;4,400;Principal;BA;Simões Filho;Crescente;Norte;-12,804300;-38,444753;40;40;Ativo;
VIA BAHIA;2003;526;6,770;Principal;BA;Simões Filho;Crescente;Norte;-12,812735;-38,426310;60;60;Ativo;
VIA BAHIA;2003;526;9,090;Principal;BA;Simões Filho;Crescente;Norte;-12,820561;-38,409597;60;60;Ativo;
VIA BAHIA;2003;526;6,770;Principal;BA;Simões Filho;Decrescente;Sul;-12,812366;-38,426681;60;60;Ativo;
VIA BAHIA;2003;526;7,120;Principal;BA;Simões Filho;Decrescente;Sul;-12,813713;-38,423958;60;60;Ativo;
VIA BAHIA;2003;526;7,985;Principal;BA;Simões Filho;Decrescente;Sul;-12,818639;-38,417763;40;40;Ativo;
VIA BAHIA;2003;526;8,300;Principal;BA;Simões Filho;Decrescente;Sul;-12,819236;-38,416436;60;60;Ativo;
VIA BAHIA;2003;526;8,700;Principal;BA;Simões Filho;Decrescente;Sul;-12,819932;-38,412857;60;60;Ativo;
VIA BAHIA;2003;526;4,774;Principal;BA;Simões Filho;Decrescente;Sul;-12,805414;-38,442216;40;40;Ativo;
VIA BAHIA;2003;526;5,290;Principal;BA;Simões Filho;Decrescente;Sul;-12,806616;-38,438456;60;60;Ativo;
VIA BAHIA;2003;526;5,840;Principal;BA;Simões Filho;Decrescente;Sul;-12,808794;-38,433916;60;60;Ativo;
VIA BAHIA;2003;526;3,945;Principal;BA;Simões Filho;Decrescente;Sul;-12,804216;-38,448937;30;30;Ativo;
VIA BAHIA;2003;526;3,470;Principal;BA;Simões Filho;Decrescente;Sul;-12,807743;-38,451513;30;30;Ativo;
VIA BAHIA;2003;526;1,600;Principal;BA;Simões Filho;Decrescente;Sul;-12,820934;-38,459088;30;30;Ativo;
VIA BAHIA;2003;526;1,900;Principal;BA;Simões Filho;Decrescente;Sul;-12,819145;-38,457178;30;30;Ativo;
VIA BAHIA;2003;528;0,150;Principal;BA;Salvador;Crescente;Norte;-12,815060;-38,485845;30;30;Ativo;
VIA BAHIA;2003;528;0,180;Principal;BA;Salvador;Crescente;Norte;-12,818999;-38,478887;30;30;Ativo;
VIA BAHIA;2003;528;0,500;Principal;BA;Salvador;Crescente;Norte;-12,827805;-38,466125;30;30;Ativo;
VIA BAHIA;2003;528;1,845;Principal;BA;Salvador;Crescente;Norte;-12,818225;-38,472817;40;40;Ativo;
VIA BAHIA;2003;528;2,255;Principal;BA;Salvador;Crescente;Norte;-12,818280;-38,468096;30;30;Ativo;
VIA BAHIA;2003;528;2,370;Principal;BA;Salvador;Crescente;Norte;-12,818930;-38,467162;30;30;Ativo;
VIA BAHIA;2003;528;1,310;Principal;BA;Salvador;Crescente;Norte;-12,818833;-38,477707;60;60;Ativo;
VIA BAHIA;2003;528;1,520;Principal;BA;Salvador;Crescente;Norte;-12,818595;-38,475779;40;40;Ativo;
VIA BAHIA;2003;528;1,740;Principal;BA;Salvador;Decrescente;Sul;-12,818596;-38,476572;30;30;Ativo;
VIA BAHIA;2003;528;2,780;Principal;BA;Salvador;Decrescente;Sul;-12,822068;-38,465657;30;30;Ativo;
VIA BAHIA;2003;528;0,420;Principal;BA;Salvador;Decrescente;Sul;-12,816252;-38,485059;30;30;Ativo;
VIA BAHIA;2003;528;0,740;Principal;BA;Salvador;Decrescente;Sul;-12,818705;-38,482924;30;30;Ativo;
VIA BAHIA;2003;BR-116;461,600;Marginal;BA;Santo Estêvão;Crescente;Sul;-12,448186;-39,246009;40;40;Ativo;
VIA BAHIA;2003;BR-116;461,610;Marginal;BA;Santo Estêvão;Crescente;Sul;-12,453924;-39,257543;40;40;Ativo;
VIA BAHIA;2003;BR-116;464,705;Marginal;BA;Santo Estêvão;Crescente;Sul;-12,460832;-39,271518;40;40;Ativo;
VIA BAHIA;2003;BR-116;545,900;Marginal;BA;Itatim;Crescente;Sul;-12,866573;-39,855174;30;30;Ativo;
VIA BAHIA;2003;BR-116;631,880;Marginal;BA;Jaguaquara;Crescente;Sul;-13,508641;-40,054466;40;40;Ativo;
VIA BAHIA;2003;BR-116;632,690;Marginal;BA;Jaguaquara;Crescente;Sul;-13,515375;-40,057407;30;30;Ativo;
VIA BAHIA;2003;BR-116;632,840;Marginal;BA;Jaguaquara;Crescente;Sul;-13,516621;-40,057952;30;30;Ativo;
VIA BAHIA;2003;BR-116;633,060;Marginal;BA;Jaguaquara;Crescente;Sul;-13,518450;-40,058751;40;40;Ativo;
VIA BAHIA;2003;BR-116;633,170;Marginal;BA;Jaguaquara;Crescente;Sul;-13,519365;-40,059151;40;40;Ativo;
VIA BAHIA;2003;BR-116;672,670;Marginal;BA;Jequié;Crescente;Sul;-13,853816;-40,113924;30;30;Ativo;
VIA BAHIA;2003;BR-116;709,660;Marginal;BA;Manoel Vitorino;Crescente;Sul;-14,143851;-40,241989;30;30;Ativo;
VIA BAHIA;2003;BR-116;709,865;Marginal;BA;Manoel Vitorino;Crescente;Sul;-14,145487;-40,242882;30;30;Ativo;
VIA BAHIA;2003;BR-116;710,150;Marginal;BA;Manoel Vitorino;Crescente;Sul;-14,148280;-40,244406;30;30;Ativo;
